State,Latitude,Longitude,NO2,O3,SO2,CO,Month,Year
Pennsylvania,40.590752,-77.209755,33.16777042,24.92273731,24.55187638,8.311258278,10,2008
Texas,31.054487,-97.563461,28.80116959,28.84795322,12.62573099,8.929411765,10,2008
Virginia,37.769337,-78.169968,36.53218884,25.29613734,29.12017167,13.13675214,10,2008
Arizona,34.048927,-111.431221,43.45454545,22.56060606,7.303030303,17.09090909,11,2008
California,36.116203,-119.681564,38.34177215,22.23117921,6.998001332,18.47333333,11,2008
Colorado,39.059811,-105.311104,43.66666667,11.66666667,22.73333333,15.8,11,2008
District Of Columbia,38.897438,-77.026817,38.8,15.7,26.33333333,22.06666667,11,2008
Florida,27.766279,-81.686783,33.73333333,30.8,8.333333333,12.96666667,11,2008
Kansas,38.5266,-96.726486,25.4,18.65,11.05,12.125,11,2008
Louisiana,31.169546,-91.867805,33.33333333,21.43333333,19.86666667,15.6,11,2008
Missouri,38.456085,-92.288368,33.33333333,19,13.66666667,19.66666667,11,2008
New Jersey,40.298904,-74.521011,32.63333333,13.16666667,23.73333333,13.33333333,11,2008
New York,42.165726,-74.948051,31.44444444,13.92222222,29.11111111,10.6,11,2008
Oklahoma,35.565342,-96.928917,31,19,3,1,11,2008
Pennsylvania,40.590752,-77.209755,37.75,7.55,19.05,14.75,11,2008
Texas,31.054487,-97.563461,34.33742331,24.44171779,12.2392638,13.87654321,11,2008
Virginia,37.769337,-78.169968,29.3,16.98888889,27.45555556,12.76666667,11,2008
Arizona,34.048927,-111.431221,48.03225806,18.7311828,10.19354839,26.39784946,12,2008
California,36.116203,-119.681564,41.3550065,16.49544863,7.5526658,22.20156047,12,2008
Colorado,39.059811,-105.311104,49.12903226,11.67741935,22.06451613,17.16129032,12,2008
District Of Columbia,38.897438,-77.026817,37.51612903,10.93548387,34.90322581,21.5483871,12,2008
Florida,27.766279,-81.686783,28.03225806,24.77419355,14.4516129,10.51612903,12,2008
Kansas,38.5266,-96.726486,20.08064516,21.38709677,9.177419355,6.483870968,12,2008
Louisiana,31.169546,-91.867805,30.25806452,16.25806452,31.93548387,14.87096774,12,2008
New Jersey,40.298904,-74.521011,35.06451613,13.61290323,26.93548387,12.35483871,12,2008
New York,42.165726,-74.948051,33.17204301,15.11827957,37.08602151,10.40860215,12,2008
Pennsylvania,40.590752,-77.209755,38.24528302,8.037735849,24.94339623,15.11538462,12,2008
Texas,31.054487,-97.563461,33.65909091,18.81818182,15.26136364,12.68181818,12,2008
Virginia,37.769337,-78.169968,29.76344086,14.75268817,32.13978495,12.84946237,12,2008
Arizona,34.048927,-111.431221,46.1588785,45.06542056,4.38317757,11.51851852,4,2009
California,36.116203,-119.681564,27.29318332,38.69424222,5.140304434,7.430463576,4,2009
Colorado,39.059811,-105.311104,47.96296296,34.03703704,20.03703704,8.740740741,4,2009
District Of Columbia,38.897438,-77.026817,42.8,31.3,22.23333333,16.56666667,4,2009
Florida,27.766279,-81.686783,25.26666667,43.56666667,8.6,6.8,4,2009
Illinois,40.349457,-88.986137,40.5,32.66666667,22.3,10.8,4,2009
Indiana,39.849426,-86.258278,29.7,40.76666667,17.63333333,6.833333333,4,2009
Kansas,38.5266,-96.726486,20.76,45.12,5.34,5.3,4,2009
Kentucky,37.66814,-84.670067,26.28,40.36571429,22.08571429,2.28,4,2009
Louisiana,31.169546,-91.867805,28.63333333,42.06666667,17,10.66666667,4,2009
Massachusetts,42.230171,-71.530106,40.1,29.96666667,18.2,4.966666667,4,2009
Michigan,43.326618,-84.536095,55.8,37,56.8,6.4,4,2009
Missouri,38.456085,-92.288368,31.39516129,36.44354839,23.29032258,7.390625,4,2009
New Jersey,40.298904,-74.521011,42.93333333,37.66666667,20.83333333,10.66666667,4,2009
New York,42.165726,-74.948051,43.06896552,35.71264368,21.51724138,7.24137931,4,2009
North Carolina,35.630066,-79.806419,33.31034483,50.5862069,10.5862069,8.413793103,4,2009
Oklahoma,35.565342,-96.928917,18.2804878,56.51219512,3.731707317,0.804878049,4,2009
Pennsylvania,40.590752,-77.209755,32.92418773,39.32129964,22.77256318,5.973493976,4,2009
Texas,31.054487,-97.563461,30.90829694,40.33187773,8.873362445,7.947368421,4,2009
Arizona,34.048927,-111.431221,34.30357143,52.48214286,2.982142857,7.142857143,8,2009
California,36.116203,-119.681564,25.02774275,41.68852459,6.713745271,6.374527112,8,2009
Colorado,39.059811,-105.311104,48.51612903,39.19354839,22.12903226,8.870967742,8,2009
District Of Columbia,38.897438,-77.026817,36.79310345,57.48275862,37.37931034,15.34482759,8,2009
Florida,27.766279,-81.686783,24.16129032,39.80645161,4.64516129,7.806451613,8,2009
Illinois,40.349457,-88.986137,40.96666667,38.41111111,25.5,10.33333333,8,2009
Indiana,39.849426,-86.258278,33.11111111,52.96296296,18.81481481,6.222222222,8,2009
Kansas,38.5266,-96.726486,20.20967742,53.24193548,6.14516129,5.35483871,8,2009
Kentucky,37.66814,-84.670067,25.38636364,50.70454545,27.11363636,3.568181818,8,2009
Louisiana,31.169546,-91.867805,29.41935484,41.67741935,12.12903226,10.93548387,8,2009
Massachusetts,42.230171,-71.530106,34.67857143,41.64285714,15.67857143,6.107142857,8,2009
Michigan,43.326618,-84.536095,42.84210526,38.10526316,33.89473684,7.421052632,8,2009
Missouri,38.456085,-92.288368,31.41935484,56.93548387,29.43548387,7.258064516,8,2009
New Jersey,40.298904,-74.521011,35.69565217,75.43478261,24.02173913,7.434782609,8,2009
New York,42.165726,-74.948051,42.95505618,58.78651685,15.01123596,6.674157303,8,2009
North Carolina,35.630066,-79.806419,31.11290323,73.67741935,22.09677419,7.435483871,8,2009
Oklahoma,35.565342,-96.928917,17.42011834,60.46153846,7.201183432,0.857142857,8,2009
Pennsylvania,40.590752,-77.209755,29.28070175,62.79166667,26.35745614,4.822368421,8,2009
Texas,31.054487,-97.563461,27.53465347,50.54455446,10.04950495,4.633663366,8,2009
Arizona,34.048927,-111.431221,45.33333333,19.1827957,8.817204301,21.21505376,12,2009
California,36.116203,-119.681564,32.68382353,19.77818627,5.317401961,17.35906863,12,2009
Colorado,39.059811,-105.311104,54.39130435,11.08695652,22.47826087,21.2173913,12,2009
District Of Columbia,38.897438,-77.026817,38.9,12.35,16.9,22.05,12,2009
Florida,27.766279,-81.686783,25.93548387,23.38709677,2.483870968,8.935483871,12,2009
Illinois,40.349457,-88.986137,25.61290323,13.87096774,48.16129032,9.741935484,12,2009
Kansas,38.5266,-96.726486,17.47311828,24.19354839,4.129032258,6.784946237,12,2009
Louisiana,31.169546,-91.867805,35.25806452,22.77419355,18.83870968,17.06451613,12,2009
Massachusetts,42.230171,-71.530106,41.12903226,9.290322581,20.32258065,11.67741935,12,2009
Nevada,38.313515,-117.055374,17.74193548,25.83870968,3.387096774,3.709677419,12,2009
New Jersey,40.298904,-74.521011,37.75,13.05769231,21.5,13.38461538,12,2009
New York,42.165726,-74.948051,34.93693694,11.54954955,29.08108108,9.558558559,12,2009
Oklahoma,35.565342,-96.928917,18.4375,26.75,3.125,1.625,12,2009
Pennsylvania,40.590752,-77.209755,37.4516129,7.483870968,17.19354839,12.51612903,12,2009
Texas,31.054487,-97.563461,36.64912281,24.23684211,9.587719298,13.35964912,12,2009
Arizona,34.048927,-111.431221,42.2987013,24.44155844,6.285714286,15.25974026,2,2009
California,36.116203,-119.681564,31.95145245,25.51412654,5.076372315,13.04458599,2,2009
Colorado,39.059811,-105.311104,51.40740741,13.59259259,17.18518519,16.33333333,2,2009
District Of Columbia,38.897438,-77.026817,40.28571429,16.57142857,21.10714286,20.32142857,2,2009
Florida,27.766279,-81.686783,26.39285714,29.46428571,9.214285714,12.75,2,2009
Illinois,40.349457,-88.986137,27.21428571,19.03571429,29.89285714,6.714285714,2,2009
Kansas,38.5266,-96.726486,19.73214286,26.48214286,5.875,4.910714286,2,2009
Kentucky,37.66814,-84.670067,22.33333333,7.833333333,33,1.166666667,2,2009
Louisiana,31.169546,-91.867805,33.7037037,24.77777778,29.92592593,11.48148148,2,2009
New Jersey,40.298904,-74.521011,36.43478261,20.95652174,23.34782609,9.130434783,2,2009
New York,42.165726,-74.948051,38.20689655,17.31034483,29.67241379,9.068965517,2,2009
Oklahoma,35.565342,-96.928917,17,19.33333333,3.133333333,0.466666667,2,2009
Pennsylvania,40.590752,-77.209755,41.53571429,12.5,18.96428571,11.21428571,2,2009
Texas,31.054487,-97.563461,32.42342342,24.47747748,9.810810811,9.630630631,2,2009
Arizona,34.048927,-111.431221,42.79569892,22.75268817,5.806451613,18.04301075,1,2009
California,36.116203,-119.681564,37.98455056,20.76685393,6.613764045,18.2261236,1,2009
Colorado,39.059811,-105.311104,51.96774194,12.64516129,15.77419355,19.09677419,1,2009
District Of Columbia,38.897438,-77.026817,45,11.25806452,32.25806452,24.06451613,1,2009
Florida,27.766279,-81.686783,33.27868852,26.93442623,12.93442623,11.3,1,2009
Illinois,40.349457,-88.986137,29.53571429,12.64285714,44.64285714,9.25,1,2009
Kansas,38.5266,-96.726486,21.22580645,21.85483871,6.241935484,8.516129032,1,2009
Louisiana,31.169546,-91.867805,34.19354839,19.90322581,31.61290323,15.4516129,1,2009
New Jersey,40.298904,-74.521011,44.07142857,10.89285714,39.60714286,18.17857143,1,2009
New York,42.165726,-74.948051,42.44262295,12.27868852,47.73224044,13.2173913,1,2009
Oklahoma,35.565342,-96.928917,25.44444444,12.38888889,3.833333333,1,1,2009
Pennsylvania,40.590752,-77.209755,47,6.451612903,30.93548387,19.41935484,1,2009
Texas,31.054487,-97.563461,36.39130435,20.55434783,13.52173913,11.0326087,1,2009
Arizona,34.048927,-111.431221,27.62903226,45.75806452,2.370967742,5.483870968,7,2009
California,36.116203,-119.681564,21.3125,38.53341584,6.091470952,5.51299505,7,2009
Colorado,39.059811,-105.311104,51.09677419,46.03225806,35.90322581,7.806451613,7,2009
District Of Columbia,38.897438,-77.026817,36,47.48275862,29.72413793,10.20689655,7,2009
Florida,27.766279,-81.686783,21.29032258,31.61290323,5.741935484,7.064516129,7,2009
Illinois,40.349457,-88.986137,40.16574586,42.54143646,22.70718232,8.758241758,7,2009
Indiana,39.849426,-86.258278,29.58064516,58.77419355,26.03225806,5.870967742,7,2009
Kansas,38.5266,-96.726486,19.48333333,52.98333333,6.5,4.15,7,2009
Kentucky,37.66814,-84.670067,26.6300578,55.19075145,23.68786127,3.147727273,7,2009
Louisiana,31.169546,-91.867805,28.38709677,46.41935484,13.03225806,10.38709677,7,2009
Massachusetts,42.230171,-71.530106,28.09677419,39,14.48387097,3.064516129,7,2009
Michigan,43.326618,-84.536095,36.22580645,62.12903226,29.51612903,6.741935484,7,2009
Missouri,38.456085,-92.288368,30.38709677,54.58064516,24.91935484,6.532258065,7,2009
New Jersey,40.298904,-74.521011,27.06451613,65,19.38709677,6.64516129,7,2009
New York,42.165726,-74.948051,36.2,45.94736842,11.73684211,5.010526316,7,2009
North Carolina,35.630066,-79.806419,24.3559322,53.96610169,15.96610169,6.491525424,7,2009
Oklahoma,35.565342,-96.928917,15.3880597,65.34328358,4.567164179,0.865671642,7,2009
Pennsylvania,40.590752,-77.209755,26.07616975,54.79325354,22.1523395,4.597826087,7,2009
Texas,31.054487,-97.563461,25.02608696,51.11304348,11.42608696,3.4,7,2009
Arizona,34.048927,-111.431221,37.18333333,50.05,4.483333333,8.466666667,6,2009
California,36.116203,-119.681564,26.27984596,45.6084724,6.984595635,6.327342747,6,2009
Colorado,39.059811,-105.311104,39.93333333,37.8,26.96666667,7.433333333,6,2009
District Of Columbia,38.897438,-77.026817,38.96666667,66.56666667,20.93333333,13.66666667,6,2009
Florida,27.766279,-81.686783,22.55172414,33.44827586,5.551724138,8.206896552,6,2009
Illinois,40.349457,-88.986137,43.23333333,49.07777778,26.46666667,9.222222222,6,2009
Indiana,39.849426,-86.258278,32.06896552,55.03448276,15.62068966,5.206896552,6,2009
Kansas,38.5266,-96.726486,18.58181818,50.49090909,6.345454545,5.854545455,6,2009
Kentucky,37.66814,-84.670067,25.93413174,54.77844311,19.33532934,1.395209581,6,2009
Louisiana,31.169546,-91.867805,27.96666667,37.33333333,13.86666667,11.2,6,2009
Massachusetts,42.230171,-71.530106,33.73333333,38.86666667,17,5.4,6,2009
Michigan,43.326618,-84.536095,46.96666667,63.4,37.8,9.633333333,6,2009
Missouri,38.456085,-92.288368,36.76666667,60.78333333,26.16666667,7.25,6,2009
New Jersey,40.298904,-74.521011,37.33333333,71.7037037,15.77777778,7.259259259,6,2009
New York,42.165726,-74.948051,40.66666667,54.47777778,14.27777778,6.288888889,6,2009
North Carolina,35.630066,-79.806419,26.07272727,66.47272727,24.98181818,6.636363636,6,2009
Oklahoma,35.565342,-96.928917,15.04347826,65.76086957,4.804347826,0.630434783,6,2009
Pennsylvania,40.590752,-77.209755,30.4438007,66.13557358,20.66396292,5.224537037,6,2009
Texas,31.054487,-97.563461,29.11926606,52.55963303,6.95412844,4.174311927,6,2009
Arizona,34.048927,-111.431221,45.45977011,35.51724138,6.482758621,12.08045977,3,2009
California,36.116203,-119.681564,30.47439024,34.47804878,6.212195122,10.19878049,3,2009
Colorado,39.059811,-105.311104,45.85714286,20.89285714,23.82142857,9.785714286,3,2009
District Of Columbia,38.897438,-77.026817,38.86666667,22.03333333,20.43333333,13.06666667,3,2009
Florida,27.766279,-81.686783,28.58064516,38.96774194,6.806451613,8.677419355,3,2009
Illinois,40.349457,-88.986137,33.81818182,24.84848485,30.3030303,10.36363636,3,2009
Indiana,39.849426,-86.258278,34,29,41,10,3,2009
Kansas,38.5266,-96.726486,22.59677419,34.72580645,7.661290323,8.35483871,3,2009
Kentucky,37.66814,-84.670067,27.65745856,28.10497238,22.33701657,3.729281768,3,2009
Louisiana,31.169546,-91.867805,36.64516129,38,33.12903226,13.32258065,3,2009
Michigan,43.326618,-84.536095,38,22,10,9,3,2009
Missouri,38.456085,-92.288368,38.5,12,11.5,13.5,3,2009
New Jersey,40.298904,-74.521011,39.08695652,27.86956522,17.08695652,8,3,2009
New York,42.165726,-74.948051,37.03296703,27.65934066,23.71428571,7.241758242,3,2009
North Carolina,35.630066,-79.806419,32,4,29,9,3,2009
Oklahoma,35.565342,-96.928917,21.8125,35.4375,3.8125,1.25,3,2009
Pennsylvania,40.590752,-77.209755,35.18181818,16.31818182,17.45454545,7.159090909,3,2009
Texas,31.054487,-97.563461,35.09259259,34.94444444,11.83333333,8.731481481,3,2009
Arizona,34.048927,-111.431221,44.27419355,50.37096774,6.435483871,11.17741935,5,2009
California,36.116203,-119.681564,27.81201044,48.87663185,6.629726206,7.268929504,5,2009
Colorado,39.059811,-105.311104,43.12903226,33.51612903,20.80645161,7.387096774,5,2009
District Of Columbia,38.897438,-77.026817,38.16129032,38.06451613,19.19354839,14.12903226,5,2009
Florida,27.766279,-81.686783,28.24,59.48,10.2,10.4,5,2009
Illinois,40.349457,-88.986137,39.75268817,35.10752688,25.27956989,9.365591398,5,2009
Indiana,39.849426,-86.258278,31.32258065,55.61290323,22.22580645,4.580645161,5,2009
Kansas,38.5266,-96.726486,14.55,44.925,3.55,3.525,5,2009
Kentucky,37.66814,-84.670067,27.31515152,53.09090909,17.14545455,1.509090909,5,2009
Louisiana,31.169546,-91.867805,28.27586207,46.10344828,15.17241379,8.172413793,5,2009
Massachusetts,42.230171,-71.530106,35.25806452,30.5483871,13.32258065,3.838709677,5,2009
Michigan,43.326618,-84.536095,45.74193548,38.96774194,24.67741935,7.419354839,5,2009
Missouri,38.456085,-92.288368,32.64516129,42.24193548,18.88709677,7.048387097,5,2009
New Jersey,40.298904,-74.521011,35.03225806,53.80645161,18.58064516,6.903225806,5,2009
New York,42.165726,-74.948051,41.33333333,43.47777778,15.5,6.755555556,5,2009
North Carolina,35.630066,-79.806419,34.375,61.15625,16.46875,7.96875,5,2009
Oklahoma,35.565342,-96.928917,14.72413793,48,4.988505747,0.804597701,5,2009
Pennsylvania,40.590752,-77.209755,31.16743119,51.1146789,21.37155963,4.282110092,5,2009
Texas,31.054487,-97.563461,27.30172414,43.99137931,5.810344828,4.560344828,5,2009
Arizona,34.048927,-111.431221,42.69318182,24.52272727,6.829545455,16.48863636,11,2009
California,36.116203,-119.681564,36.59571788,23.79974811,6.147355164,15.82997481,11,2009
Colorado,39.059811,-105.311104,49.47368421,9.473684211,30.63157895,18.05263158,11,2009
District Of Columbia,38.897438,-77.026817,41.2,19.16666667,16.96666667,25.06666667,11,2009
Florida,27.766279,-81.686783,25.5,33.9,1.8,9.4,11,2009
Illinois,40.349457,-88.986137,31.7,19.06666667,66.96666667,15.43333333,11,2009
Kansas,38.5266,-96.726486,17.29761905,29.16666667,3.035714286,6.630952381,11,2009
Louisiana,31.169546,-91.867805,42.53571429,31.17857143,15.03571429,17.10714286,11,2009
Massachusetts,42.230171,-71.530106,39.25,12.91666667,20.375,11.25,11,2009
Missouri,38.456085,-92.288368,41.5,22.16666667,22.33333333,32.16666667,11,2009
Nevada,38.313515,-117.055374,13.96666667,31.86666667,3.233333333,0.7,11,2009
New Jersey,40.298904,-74.521011,42.62385321,17.58715596,19.27272727,12.08256881,11,2009
New York,42.165726,-74.948051,37.625,15.3,25.55,10.39166667,11,2009
Oklahoma,35.565342,-96.928917,19.60810811,30.91891892,5.851351351,1.364864865,11,2009
Pennsylvania,40.590752,-77.209755,37.85714286,7.714285714,15.35714286,15,11,2009
Texas,31.054487,-97.563461,35.03539823,30.15044248,6.654867257,11.23893805,11,2009
Arizona,34.048927,-111.431221,45.1,32.63333333,6.977777778,14.1,10,2009
California,36.116203,-119.681564,38.14964371,34.22446556,7.376484561,12.25534442,10,2009
Colorado,39.059811,-105.311104,44.125,22.25,25.6875,12,10,2009
District Of Columbia,38.897438,-77.026817,37.03225806,28.35483871,16.12903226,19.5483871,10,2009
Florida,27.766279,-81.686783,22,31.69230769,3.346153846,9.730769231,10,2009
Illinois,40.349457,-88.986137,34.21505376,19.96774194,25.78494624,9.870967742,10,2009
Kansas,38.5266,-96.726486,19.83870968,34.59677419,4.064516129,8.35483871,10,2009
Kentucky,37.66814,-84.670067,27.89247312,35.02150538,20.46236559,4.23655914,10,2009
Louisiana,31.169546,-91.867805,37.03225806,33.41935484,11.64516129,13.70967742,10,2009
Massachusetts,42.230171,-71.530106,35.48148148,22.2962963,10.88888889,6.296296296,10,2009
Missouri,38.456085,-92.288368,31.04918033,27.44262295,22.13114754,10.37704918,10,2009
Nevada,38.313515,-117.055374,17.96774194,36.93548387,4.387096774,0.290322581,10,2009
New Jersey,40.298904,-74.521011,43.89285714,28.19642857,25.23214286,12.57142857,10,2009
New York,42.165726,-74.948051,39.15447154,23.74796748,23.08943089,9.829268293,10,2009
North Carolina,35.630066,-79.806419,32.35483871,34.16129032,11.87096774,11.87096774,10,2009
Oklahoma,35.565342,-96.928917,18.21929825,39.81578947,6.096491228,0.631578947,10,2009
Pennsylvania,40.590752,-77.209755,31.04545455,29.2965368,21.77705628,6.612554113,10,2009
Texas,31.054487,-97.563461,35.79090909,35.80909091,7.263636364,7.063636364,10,2009
Arizona,34.048927,-111.431221,38.91860465,39.60465116,5.662790698,10.1627907,9,2009
California,36.116203,-119.681564,30.63044852,37.67909033,7.399241946,8.321969697,9,2009
Colorado,39.059811,-105.311104,48.88888889,30.96296296,28.74074074,10.85185185,9,2009
District Of Columbia,38.897438,-77.026817,33,33.26666667,21.46666667,15,9,2009
Florida,27.766279,-81.686783,17.86666667,31.83333333,3.3,7.733333333,9,2009
Illinois,40.349457,-88.986137,40.34444444,29.05555556,17.3,9.633333333,9,2009
Indiana,39.849426,-86.258278,29.37931034,38.86206897,10.93103448,6.275862069,9,2009
Kansas,38.5266,-96.726486,21.46666667,38.88333333,5.883333333,6.633333333,9,2009
Kentucky,37.66814,-84.670067,24.55844156,41.63636364,20.07792208,2.623376623,9,2009
Louisiana,31.169546,-91.867805,30.8,43.76666667,11.66666667,12.76666667,9,2009
Massachusetts,42.230171,-71.530106,29.67857143,21,15.35714286,5.892857143,9,2009
Michigan,43.326618,-84.536095,34.4,29.26666667,26.33333333,9.533333333,9,2009
Missouri,38.456085,-92.288368,38.35,40.23333333,18.56666667,10.83333333,9,2009
New Jersey,40.298904,-74.521011,33,34.9,13.33333333,8.133333333,9,2009
